"Leaf_ID";"Experiment";"Phenotyping_type";"NIRS.908.1";"NIRS.914.294";"NIRS.920.489";"NIRS.926.683";"NIRS.932.877";"NIRS.939.072";"NIRS.945.266";"NIRS.951.46";"NIRS.957.655";"NIRS.963.849";"NIRS.970.044";"NIRS.976.238";"NIRS.982.432";"NIRS.988.627";"NIRS.994.821";"NIRS.1001.015";"NIRS.1007.21";"NIRS.1013.404";"NIRS.1019.598";"NIRS.1025.793";"NIRS.1031.987";"NIRS.1038.181";"NIRS.1044.376";"NIRS.1050.57";"NIRS.1056.764";"NIRS.1062.959";"NIRS.1069.153";"NIRS.1075.348";"NIRS.1081.542";"NIRS.1087.736";"NIRS.1093.931";"NIRS.1100.125";"NIRS.1106.319";"NIRS.1112.514";"NIRS.1118.708";"NIRS.1124.902";"NIRS.1131.097";"NIRS.1137.291";"NIRS.1143.485";"NIRS.1149.68";"NIRS.1155.874";"NIRS.1162.069";"NIRS.1168.263";"NIRS.1174.457";"NIRS.1180.652";"NIRS.1186.846";"NIRS.1193.04";"NIRS.1199.235";"NIRS.1205.429";"NIRS.1211.623";"NIRS.1217.818";"NIRS.1224.012";"NIRS.1230.206";"NIRS.1236.401";"NIRS.1242.595";"NIRS.1248.789";"NIRS.1254.984";"NIRS.1261.178";"NIRS.1267.373";"NIRS.1273.567";"NIRS.1279.761";"NIRS.1285.956";"NIRS.1292.15";"NIRS.1298.344";"NIRS.1304.539";"NIRS.1310.733";"NIRS.1316.927";"NIRS.1323.122";"NIRS.1329.316";"NIRS.1335.51";"NIRS.1341.705";"NIRS.1347.899";"NIRS.1354.094";"NIRS.1360.288";"NIRS.1366.482";"NIRS.1372.677";"NIRS.1378.871";"NIRS.1385.065";"NIRS.1391.26";"NIRS.1397.454";"NIRS.1403.648";"NIRS.1409.843";"NIRS.1416.037";"NIRS.1422.231";"NIRS.1428.426";"NIRS.1434.62";"NIRS.1440.814";"NIRS.1447.009";"NIRS.1453.203";"NIRS.1459.398";"NIRS.1465.592";"NIRS.1471.786";"NIRS.1477.981";"NIRS.1484.175";"NIRS.1490.369";"NIRS.1496.564";"NIRS.1502.758";"NIRS.1508.952";"NIRS.1515.147";"NIRS.1521.341";"NIRS.1527.535";"NIRS.1533.73";"NIRS.1539.924";"NIRS.1546.119";"NIRS.1552.313";"NIRS.1558.507";"NIRS.1564.702";"NIRS.1570.896";"NIRS.1577.09";"NIRS.1583.285";"NIRS.1589.479";"NIRS.1595.673";"NIRS.1601.868";"NIRS.1608.062";"NIRS.1614.256";"NIRS.1620.451";"NIRS.1626.645";"NIRS.1632.839";"NIRS.1639.034";"NIRS.1645.228";"NIRS.1651.423";"NIRS.1657.617";"NIRS.1663.811";"NIRS.1670.006";"NIRS.1676.2"
"6048_2022-07-25_HD";"Greenhouse";"HT";0.6789614;0.7083935;0.7370788;0.7672035;0.7936761;0.8148674;0.8309146;0.8391680;0.8425983;0.8455715;0.8495373;0.8532199;0.8572196;0.8616135;0.8662516;0.8705384;0.8757083;0.8803903;0.8845978;0.8891530;0.8929662;0.8959005;0.8984248;0.9006648;0.9023677;0.9034426;0.9039619;0.9040463;0.9039848;0.9033266;0.9020044;0.9004104;0.8987272;0.8965043;0.8932440;0.8879879;0.8775619;0.8584683;0.8403562;0.8257115;0.8150898;0.8095096;0.8067571;0.8053605;0.8041516;0.8028767;0.8025601;0.8030048;0.8047593;0.8073789;0.8103275;0.8133397;0.8163615;0.8190203;0.8214523;0.8235284;0.8251240;0.8257826;0.8256184;0.8246269;0.8226414;0.8190642;0.8142146;0.8079195;0.7998318;0.7895904;0.7768580;0.7617224;0.7449425;0.7272279;0.7095749;0.6933375;0.6778632;0.6615851;0.6413983;0.6128005;0.5714016;0.5165178;0.4540139;0.3947329;0.3469815;0.3126522;0.2897838;0.2750741;0.2659063;0.2604773;0.2577278;0.2567074;0.2569099;0.2586707;0.2625046;0.2684518;0.2768464;0.2869120;0.2981225;0.3100829;0.3228410;0.3358311;0.3492778;0.3628021;0.3760452;0.3892006;0.4022085;0.4147541;0.4270888;0.4389195;0.4499456;0.4605231;0.4706225;0.4798909;0.4887175;0.4971834;0.5049237;0.5122587;0.5189040;0.5248791;0.5304543;0.5353122;0.5397190;0.5438840;0.5472686;0.5498133;0.5516093;0.5526635;0.5531013
"6050_2022-07-18_HD";"Greenhouse";"HT";0.7455887;0.7702317;0.7934261;0.8187655;0.8411384;0.8584065;0.8716563;0.8792060;0.8826922;0.8851645;0.8882153;0.8913361;0.8948288;0.8989018;0.9026707;0.9062036;0.9100740;0.9138180;0.9169516;0.9200618;0.9229010;0.9252529;0.9272589;0.9284449;0.9297136;0.9307689;0.9309820;0.9310501;0.9308083;0.9302198;0.9294306;0.9282954;0.9268375;0.9251167;0.9226470;0.9185290;0.9107018;0.8968201;0.8826157;0.8708669;0.8624010;0.8579148;0.8559504;0.8548296;0.8539070;0.8529752;0.8527075;0.8530360;0.8545417;0.8566491;0.8587728;0.8611315;0.8632360;0.8651885;0.8669990;0.8684010;0.8694377;0.8698788;0.8697785;0.8688771;0.8670500;0.8643109;0.8603425;0.8550763;0.8483911;0.8399994;0.8294728;0.8170446;0.8031705;0.7883624;0.7736083;0.7596144;0.7462200;0.7318945;0.7140235;0.6884510;0.6507435;0.5994184;0.5388968;0.4792784;0.4291019;0.3918103;0.3662978;0.3498136;0.3394107;0.3332777;0.3302559;0.3293177;0.3297169;0.3319501;0.3366060;0.3437326;0.3534752;0.3649458;0.3774294;0.3907499;0.4047088;0.4188964;0.4332549;0.4474707;0.4612446;0.4748147;0.4880237;0.5005367;0.5127917;0.5244319;0.5351669;0.5454472;0.5551397;0.5640261;0.5724515;0.5805375;0.5877773;0.5947094;0.6009392;0.6064926;0.6117238;0.6162849;0.6200928;0.6232746;0.6259609;0.6282273;0.6299191;0.6309041;0.6315645
"6051_2022-07-18_HD";"Greenhouse";"HT";0.7550128;0.7762744;0.7959352;0.8163044;0.8346030;0.8491943;0.8603476;0.8674567;0.8705915;0.8729754;0.8760637;0.8786946;0.8815026;0.8848080;0.8876408;0.8903937;0.8936509;0.8964865;0.8989025;0.9011324;0.9033683;0.9052066;0.9068511;0.9079489;0.9089413;0.9099773;0.9100973;0.9103362;0.9101933;0.9098994;0.9096221;0.9089419;0.9079859;0.9068509;0.9051552;0.9021365;0.8961378;0.8853462;0.8751345;0.8669563;0.8607268;0.8572858;0.8556910;0.8547096;0.8539471;0.8532731;0.8531230;0.8534474;0.8546437;0.8564520;0.8582255;0.8601897;0.8620634;0.8637617;0.8652505;0.8664304;0.8672993;0.8676858;0.8676656;0.8671188;0.8658413;0.8638141;0.8608755;0.8569551;0.8519492;0.8455729;0.8374298;0.8277863;0.8169983;0.8052840;0.7934259;0.7821160;0.7711421;0.7593286;0.7444276;0.7227755;0.6901372;0.6445272;0.5887437;0.5319759;0.4826496;0.4449793;0.4186438;0.4012065;0.3901093;0.3833837;0.3800052;0.3788051;0.3791197;0.3813860;0.3862397;0.3936621;0.4037788;0.4155925;0.4284266;0.4420292;0.4561646;0.4703677;0.4846772;0.4987192;0.5122308;0.5253748;0.5380864;0.5500399;0.5616888;0.5726791;0.5827427;0.5923696;0.6013669;0.6096041;0.6173838;0.6247608;0.6314547;0.6378030;0.6434552;0.6484813;0.6532078;0.6573137;0.6607456;0.6636448;0.6661549;0.6682513;0.6697799;0.6705165;0.6707826
"6052_2022-07-18_HD";"Greenhouse";"HT";0.7177055;0.7465930;0.7735420;0.8024402;0.8280268;0.8476988;0.8625366;0.8713271;0.8743712;0.8772289;0.8799093;0.8834960;0.8879679;0.8920847;0.8963806;0.9004496;0.9050228;0.9093736;0.9133527;0.9174272;0.9206298;0.9236677;0.9260729;0.9282171;0.9295915;0.9304371;0.9311293;0.9310939;0.9309123;0.9304127;0.9292330;0.9277908;0.9261340;0.9240967;0.9212187;0.9163721;0.9070124;0.8907762;0.8736963;0.8592458;0.8487001;0.8431599;0.8404689;0.8389659;0.8376162;0.8363216;0.8356937;0.8359809;0.8377275;0.8402840;0.8431980;0.8463310;0.8491485;0.8515965;0.8538217;0.8557644;0.8571259;0.8578066;0.8577041;0.8567043;0.8548019;0.8515685;0.8469681;0.8410264;0.8333490;0.8236227;0.8115866;0.7972910;0.7813899;0.7645663;0.7478649;0.7321995;0.7172704;0.7013659;0.6817038;0.6540612;0.6139166;0.5602046;0.4983239;0.4386718;0.3896117;0.3537532;0.3295358;0.3140210;0.3042905;0.2984266;0.2954820;0.2943237;0.2944829;0.2962960;0.3002295;0.3064532;0.3150981;0.3253728;0.3366837;0.3489469;0.3618632;0.3750616;0.3886061;0.4021633;0.4153449;0.4284076;0.4412582;0.4535141;0.4655544;0.4771265;0.4877675;0.4981066;0.5077857;0.5168323;0.5253576;0.5335265;0.5409865;0.5480773;0.5544838;0.5602223;0.5656018;0.5703083;0.5743349;0.5778018;0.5806189;0.5828432;0.5844641;0.5852493;0.5854760
"6053_2022-07-18_HD";"Greenhouse";"HT";0.7609840;0.7879784;0.8141522;0.8411645;0.8657930;0.8843567;0.8984894;0.9068296;0.9105191;0.9133309;0.9159302;0.9194276;0.9237114;0.9274661;0.9317609;0.9354426;0.9394263;0.9433519;0.9469454;0.9504849;0.9533811;0.9561240;0.9581264;0.9599185;0.9611802;0.9618398;0.9622914;0.9621799;0.9619060;0.9612973;0.9603142;0.9589383;0.9571945;0.9552216;0.9524403;0.9479365;0.9396319;0.9253854;0.9096607;0.8961474;0.8866255;0.8818757;0.8797111;0.8786249;0.8776869;0.8766534;0.8764333;0.8769993;0.8785913;0.8805878;0.8829898;0.8856603;0.8880392;0.8901773;0.8920693;0.8937653;0.8949049;0.8954222;0.8952444;0.8941607;0.8923419;0.8893346;0.8850393;0.8794736;0.8722337;0.8630767;0.8517698;0.8382245;0.8231233;0.8071415;0.7911587;0.7761056;0.7616805;0.7462407;0.7269104;0.6993498;0.6588008;0.6037766;0.5393594;0.4764368;0.4240499;0.3854987;0.3594144;0.3425413;0.3320740;0.3258193;0.3227475;0.3217864;0.3221816;0.3244456;0.3291633;0.3364444;0.3463872;0.3580917;0.3709285;0.3846593;0.3990352;0.4137357;0.4286431;0.4435204;0.4579566;0.4721600;0.4860848;0.4993219;0.5122795;0.5246611;0.5360212;0.5469853;0.5572674;0.5667676;0.5757456;0.5842748;0.5921007;0.5994396;0.6061366;0.6120877;0.6176286;0.6224538;0.6265669;0.6300799;0.6329592;0.6352413;0.6369154;0.6377460;0.6380657
"6058_2022-07-18_HD";"Greenhouse";"HT";0.7155339;0.7431273;0.7688709;0.7955821;0.8207173;0.8393963;0.8536817;0.8616937;0.8657474;0.8687476;0.8711967;0.8743983;0.8784514;0.8822526;0.8861701;0.8899492;0.8943846;0.8982967;0.9017023;0.9053133;0.9083597;0.9113212;0.9133958;0.9154513;0.9166472;0.9175570;0.9182045;0.9181555;0.9180792;0.9175650;0.9166646;0.9153350;0.9138255;0.9121046;0.9095702;0.9051608;0.8966420;0.8817446;0.8665026;0.8535529;0.8441005;0.8388778;0.8362759;0.8348607;0.8336547;0.8324199;0.8317809;0.8320541;0.8337074;0.8360862;0.8388127;0.8417395;0.8445018;0.8468684;0.8489165;0.8507028;0.8519741;0.8526233;0.8525495;0.8516953;0.8500020;0.8470949;0.8429305;0.8375078;0.8305231;0.8216005;0.8105344;0.7973017;0.7824639;0.7667581;0.7510921;0.7362986;0.7221175;0.7069729;0.6880707;0.6613758;0.6222529;0.5692721;0.5075745;0.4475480;0.3978301;0.3612699;0.3364967;0.3204758;0.3104366;0.3043697;0.3012752;0.3000729;0.3002749;0.3021972;0.3062857;0.3127972;0.3217443;0.3323878;0.3441483;0.3568370;0.3701527;0.3837680;0.3976364;0.4115373;0.4249979;0.4382557;0.4512607;0.4636492;0.4758028;0.4874294;0.4981538;0.5085040;0.5182659;0.5272555;0.5358533;0.5439998;0.5514013;0.5584899;0.5649398;0.5706611;0.5760352;0.5806744;0.5846990;0.5882874;0.5912746;0.5935806;0.5952589;0.5960724;0.5962666
"4420_2022-07-18_HD";"Greenhouse";"HT";0.7316860;0.7585322;0.7832846;0.8103144;0.8363537;0.8541818;0.8692106;0.8770960;0.8811864;0.8841432;0.8872966;0.8910274;0.8942471;0.8981755;0.9021967;0.9058225;0.9098866;0.9139342;0.9174631;0.9208505;0.9238269;0.9264658;0.9286860;0.9305558;0.9319139;0.9327871;0.9331592;0.9333300;0.9332169;0.9327809;0.9319865;0.9308912;0.9293678;0.9276163;0.9252209;0.9210994;0.9128452;0.8978971;0.8834612;0.8714559;0.8623476;0.8572166;0.8546725;0.8532020;0.8520570;0.8509451;0.8501307;0.8503096;0.8518817;0.8542969;0.8569881;0.8598856;0.8625704;0.8649662;0.8670072;0.8687304;0.8700770;0.8705505;0.8705090;0.8698800;0.8681926;0.8653167;0.8611848;0.8559914;0.8494064;0.8408713;0.8301446;0.8173969;0.8030797;0.7877146;0.7723174;0.7578335;0.7438871;0.7288987;0.7103010;0.6839730;0.6454008;0.5928703;0.5311402;0.4705520;0.4197784;0.3822234;0.3565272;0.3399083;0.3293804;0.3231187;0.3198105;0.3185979;0.3187709;0.3206751;0.3248439;0.3314121;0.3406269;0.3515379;0.3635177;0.3763933;0.3899974;0.4036906;0.4177557;0.4317085;0.4451660;0.4585440;0.4715397;0.4838770;0.4959498;0.5074990;0.5181523;0.5283937;0.5380877;0.5469746;0.5553953;0.5633622;0.5706810;0.5776061;0.5838523;0.5894494;0.5946842;0.5991570;0.6030546;0.6064578;0.6092593;0.6114343;0.6129100;0.6135289;0.6135983
"4421_2022-07-18_HD";"Greenhouse";"HT";0.7058148;0.7340551;0.7602094;0.7892945;0.8153727;0.8346637;0.8502915;0.8589467;0.8628575;0.8655419;0.8687144;0.8721569;0.8756392;0.8791043;0.8833263;0.8877641;0.8921898;0.8968682;0.9004510;0.9039627;0.9075620;0.9103210;0.9127117;0.9149205;0.9164316;0.9173566;0.9181213;0.9183045;0.9182662;0.9177563;0.9167861;0.9156372;0.9141474;0.9123177;0.9097336;0.9052852;0.8960280;0.8790638;0.8633187;0.8501883;0.8399679;0.8338992;0.8305055;0.8284116;0.8267022;0.8249876;0.8238225;0.8239681;0.8257673;0.8287234;0.8320773;0.8355356;0.8387123;0.8415628;0.8440340;0.8460864;0.8476632;0.8483198;0.8483052;0.8476850;0.8460012;0.8429622;0.8386226;0.8330754;0.8260302;0.8169220;0.8054286;0.7917925;0.7765706;0.7601952;0.7438035;0.7285172;0.7138496;0.6981388;0.6789005;0.6520024;0.6129012;0.5604037;0.4995889;0.4406848;0.3918221;0.3558744;0.3314270;0.3154956;0.3053273;0.2991100;0.2957317;0.2943658;0.2942434;0.2957968;0.2994527;0.3052468;0.3135734;0.3233710;0.3341894;0.3459273;0.3584113;0.3710545;0.3840715;0.3971013;0.4097052;0.4222921;0.4345928;0.4463327;0.4579249;0.4689591;0.4791777;0.4890570;0.4985107;0.5071573;0.5155077;0.5234483;0.5307493;0.5377498;0.5441174;0.5498697;0.5552251;0.5598923;0.5639488;0.5675218;0.5704445;0.5727695;0.5743843;0.5749340;0.5748667
"4424_2022-07-18_HD";"Greenhouse";"HT";0.7420790;0.7704499;0.7957029;0.8243177;0.8498035;0.8683549;0.8839359;0.8921865;0.8966161;0.8994965;0.9027207;0.9064159;0.9100042;0.9135634;0.9178993;0.9216794;0.9259286;0.9303739;0.9338799;0.9373474;0.9405820;0.9432877;0.9456437;0.9475342;0.9488033;0.9498698;0.9503636;0.9505106;0.9504033;0.9498338;0.9488818;0.9475844;0.9460386;0.9440389;0.9414341;0.9370411;0.9281600;0.9126051;0.8968821;0.8835834;0.8737179;0.8680752;0.8650238;0.8631015;0.8616176;0.8601306;0.8589948;0.8590946;0.8608305;0.8637411;0.8669464;0.8702605;0.8732414;0.8759512;0.8783312;0.8802124;0.8817711;0.8823731;0.8822958;0.8816081;0.8798998;0.8768271;0.8724451;0.8668750;0.8598246;0.8507809;0.8394096;0.8258940;0.8108518;0.7946416;0.7784831;0.7632768;0.7486421;0.7328835;0.7133996;0.6859598;0.6459672;0.5919928;0.5293208;0.4684322;0.4179728;0.3808051;0.3554309;0.3390177;0.3284990;0.3221053;0.3186742;0.3172611;0.3172244;0.3189627;0.3229780;0.3292576;0.3382027;0.3488219;0.3604841;0.3730865;0.3864893;0.4000805;0.4140242;0.4279820;0.4415807;0.4550967;0.4683215;0.4809827;0.4934148;0.5052778;0.5162599;0.5267982;0.5368156;0.5460335;0.5547872;0.5630945;0.5707383;0.5779538;0.5844241;0.5902956;0.5957490;0.6004696;0.6045339;0.6079855;0.6108768;0.6131880;0.6147318;0.6152375;0.6151649
"4425_2022-07-13_HD";"Greenhouse";"HT";0.7804814;0.8046857;0.8275207;0.8515219;0.8739978;0.8908795;0.9043855;0.9123734;0.9159658;0.9191822;0.9223370;0.9249868;0.9281031;0.9317188;0.9355077;0.9383936;0.9417981;0.9452441;0.9478339;0.9508418;0.9533051;0.9552350;0.9569428;0.9585134;0.9597827;0.9602208;0.9608442;0.9607945;0.9606479;0.9603652;0.9596931;0.9587097;0.9573461;0.9557150;0.9537426;0.9503499;0.9436681;0.9320040;0.9195656;0.9089109;0.9010469;0.8965381;0.8942676;0.8930806;0.8919815;0.8909288;0.8906218;0.8909595;0.8923228;0.8943080;0.8966983;0.8991101;0.9014077;0.9034647;0.9052805;0.9067512;0.9077520;0.9084302;0.9084184;0.9077027;0.9064541;0.9041169;0.9006934;0.8962961;0.8905067;0.8831427;0.8738122;0.8626727;0.8500102;0.8362966;0.8225628;0.8094879;0.7967294;0.7829244;0.7657514;0.7412759;0.7044515;0.6530558;0.5908934;0.5279041;0.4738356;0.4326843;0.4040263;0.3849632;0.3727714;0.3652801;0.3612980;0.3597118;0.3597883;0.3618956;0.3666567;0.3741367;0.3843612;0.3964917;0.4097461;0.4239364;0.4387275;0.4536895;0.4688669;0.4837787;0.4981876;0.5123212;0.5260373;0.5389085;0.5514845;0.5634722;0.5744714;0.5850198;0.5949714;0.6041033;0.6128442;0.6211649;0.6288013;0.6360515;0.6426223;0.6485342;0.6540920;0.6589810;0.6631839;0.6667682;0.6698194;0.6723441;0.6741995;0.6750648;0.6752975
"4426_2022-07-13_HD";"Greenhouse";"HT";0.6813984;0.7128951;0.7427755;0.7741767;0.8024631;0.8236479;0.8406375;0.8497159;0.8517333;0.8542942;0.8572432;0.8605156;0.8643647;0.8691412;0.8744652;0.8791454;0.8844813;0.8897209;0.8940147;0.8986536;0.9027364;0.9060287;0.9088380;0.9113610;0.9130371;0.9141405;0.9149527;0.9151076;0.9147224;0.9139335;0.9128092;0.9111651;0.9090924;0.9067521;0.9036924;0.8981663;0.8871604;0.8677927;0.8478161;0.8310032;0.8183453;0.8111350;0.8074755;0.8053437;0.8034066;0.8015392;0.8003935;0.8005879;0.8024656;0.8054404;0.8090362;0.8127612;0.8161752;0.8192068;0.8219684;0.8242097;0.8257618;0.8265071;0.8263963;0.8253684;0.8233689;0.8197422;0.8144956;0.8077163;0.7989894;0.7880161;0.7743852;0.7583745;0.7405574;0.7217081;0.7032082;0.6860550;0.6697409;0.6524426;0.6314583;0.6026848;0.5615162;0.5077739;0.4472902;0.3904137;0.3448289;0.3120495;0.2901510;0.2760374;0.2671510;0.2617736;0.2588752;0.2575576;0.2573562;0.2586500;0.2617531;0.2666681;0.2736769;0.2822210;0.2916779;0.3020144;0.3130358;0.3244628;0.3362232;0.3480588;0.3597131;0.3713578;0.3828201;0.3937792;0.4046644;0.4152341;0.4250274;0.4345690;0.4436368;0.4520407;0.4601654;0.4679475;0.4751023;0.4819942;0.4882474;0.4939013;0.4992785;0.5039772;0.5080869;0.5114789;0.5143406;0.5167998;0.5185817;0.5194391;0.5196975
"4429_2022-07-13_HD";"Greenhouse";"HT";0.7541142;0.7797926;0.8044175;0.8302639;0.8539293;0.8717948;0.8864077;0.8946717;0.8977451;0.9009284;0.9040550;0.9071528;0.9104590;0.9143932;0.9184673;0.9219482;0.9259053;0.9298400;0.9328644;0.9362387;0.9391025;0.9413165;0.9434177;0.9451259;0.9465459;0.9471856;0.9478739;0.9479250;0.9477477;0.9473042;0.9464103;0.9453332;0.9438285;0.9420325;0.9397549;0.9358496;0.9281451;0.9146680;0.9003884;0.8883330;0.8795472;0.8748490;0.8727683;0.8716119;0.8706770;0.8698460;0.8695833;0.8700347;0.8715942;0.8736542;0.8760480;0.8786283;0.8810550;0.8831839;0.8851470;0.8866764;0.8877476;0.8883576;0.8882399;0.8873715;0.8858908;0.8831186;0.8791557;0.8740897;0.8674744;0.8590962;0.8485551;0.8360217;0.8219084;0.8068383;0.7917735;0.7774861;0.7637052;0.7488240;0.7303099;0.7040028;0.6649629;0.6115800;0.5482897;0.4856176;0.4330756;0.3940331;0.3673319;0.3500017;0.3390848;0.3325662;0.3292327;0.3279697;0.3281569;0.3302893;0.3348805;0.3419662;0.3517348;0.3633505;0.3760365;0.3896693;0.4039352;0.4184220;0.4331618;0.4477639;0.4619738;0.4759388;0.4895045;0.5023488;0.5149225;0.5269256;0.5379554;0.5485516;0.5585160;0.5677126;0.5764537;0.5846589;0.5921841;0.5992834;0.6057604;0.6114490;0.6168209;0.6214513;0.6254503;0.6288349;0.6316863;0.6340233;0.6357232;0.6364843;0.6366789
"4760_2022-06-24_HD";"Greenhouse";"HT";0.6461641;0.6741508;0.7018467;0.7327165;0.7609009;0.7822331;0.8005450;0.8107992;0.8152879;0.8182168;0.8225965;0.8257861;0.8299132;0.8343582;0.8389147;0.8432465;0.8482253;0.8533960;0.8576347;0.8617017;0.8654607;0.8681851;0.8711082;0.8734531;0.8752577;0.8762387;0.8771583;0.8774906;0.8773510;0.8770916;0.8764092;0.8751111;0.8737875;0.8718147;0.8690911;0.8645666;0.8545046;0.8355965;0.8193614;0.8069420;0.7967032;0.7904861;0.7872144;0.7850482;0.7835266;0.7820446;0.7812927;0.7817557;0.7837353;0.7862938;0.7892920;0.7924418;0.7955236;0.7982608;0.8005768;0.8027957;0.8041926;0.8049860;0.8049035;0.8040661;0.8026114;0.7994871;0.7951423;0.7894056;0.7819745;0.7725949;0.7608920;0.7468186;0.7310948;0.7144481;0.6978939;0.6824869;0.6678630;0.6523287;0.6333328;0.6066090;0.5679315;0.5162449;0.4568961;0.4001443;0.3538368;0.3202000;0.2975644;0.2828013;0.2733318;0.2674982;0.2643589;0.2630016;0.2629222;0.2642020;0.2675327;0.2727760;0.2801969;0.2892545;0.2992704;0.3100961;0.3216506;0.3335484;0.3457869;0.3580716;0.3701033;0.3822361;0.3940518;0.4055092;0.4167293;0.4275698;0.4376975;0.4474096;0.4566817;0.4652646;0.4735005;0.4813542;0.4887436;0.4956408;0.5019997;0.5076763;0.5129426;0.5177043;0.5218950;0.5255679;0.5286214;0.5310204;0.5326743;0.5334108;0.5333953
"4761_2022-06-24_HD";"Greenhouse";"HT";0.6468431;0.6783257;0.7079189;0.7433874;0.7785226;0.8030424;0.8231689;0.8333291;0.8384726;0.8415447;0.8449523;0.8493102;0.8545415;0.8594348;0.8649811;0.8710293;0.8773952;0.8828404;0.8879817;0.8938196;0.8982291;0.9014219;0.9047193;0.9077414;0.9094209;0.9109801;0.9117156;0.9118511;0.9119202;0.9110975;0.9094696;0.9083990;0.9066502;0.9045383;0.9015990;0.8959640;0.8840841;0.8620658;0.8422309;0.8264227;0.8140606;0.8070467;0.8037243;0.8017107;0.7998683;0.7982136;0.7977627;0.7982793;0.8004190;0.8035612;0.8070701;0.8107417;0.8141923;0.8172575;0.8200229;0.8222956;0.8239875;0.8247205;0.8246161;0.8235828;0.8213700;0.8176850;0.8124287;0.8054763;0.7966648;0.7855691;0.7717145;0.7554416;0.7375526;0.7185867;0.7000192;0.6829407;0.6666567;0.6494617;0.6283602;0.5990691;0.5574986;0.5035914;0.4433760;0.3873552;0.3431065;0.3116105;0.2909561;0.2778487;0.2697605;0.2649278;0.2625214;0.2614710;0.2614919;0.2629373;0.2661591;0.2712308;0.2784018;0.2869631;0.2964334;0.3067274;0.3178581;0.3293650;0.3412345;0.3532731;0.3652742;0.3771423;0.3888887;0.4003845;0.4117230;0.4226461;0.4329048;0.4428481;0.4523072;0.4609860;0.4693332;0.4773462;0.4847358;0.4917215;0.4980159;0.5036712;0.5090194;0.5137375;0.5179194;0.5215321;0.5245792;0.5269734;0.5285675;0.5293517;0.5293713
"4764_2022-06-24_HD";"Greenhouse";"HT";0.6381003;0.6698741;0.6981773;0.7360112;0.7695178;0.7952167;0.8146584;0.8256677;0.8306219;0.8341368;0.8376210;0.8412314;0.8464878;0.8514385;0.8568709;0.8626314;0.8688404;0.8746713;0.8796668;0.8848839;0.8896375;0.8932324;0.8961467;0.8992610;0.9015642;0.9029833;0.9035599;0.9036732;0.9041053;0.9036706;0.9021359;0.9009829;0.8993850;0.8973436;0.8945047;0.8889785;0.8770811;0.8554384;0.8360464;0.8204370;0.8080433;0.8007384;0.7970709;0.7948137;0.7927361;0.7909335;0.7902561;0.7906580;0.7928010;0.7960334;0.7997870;0.8037448;0.8074133;0.8106320;0.8135741;0.8159512;0.8177095;0.8186785;0.8186545;0.8177324;0.8157175;0.8121861;0.8071141;0.8003598;0.7918318;0.7809896;0.7673529;0.7512957;0.7336996;0.7148451;0.6963790;0.6793161;0.6630332;0.6458585;0.6248048;0.5956346;0.5541879;0.5000483;0.4392466;0.3823614;0.3371856;0.3048659;0.2835604;0.2699372;0.2615347;0.2563840;0.2538006;0.2526510;0.2526447;0.2540879;0.2572532;0.2623544;0.2695276;0.2781257;0.2877251;0.2981411;0.3092787;0.3208303;0.3328014;0.3448554;0.3568263;0.3687017;0.3804303;0.3919111;0.4031611;0.4140795;0.4242617;0.4341737;0.4435646;0.4522881;0.4606576;0.4686989;0.4761529;0.4832390;0.4896945;0.4954859;0.5008926;0.5057622;0.5101323;0.5139272;0.5171586;0.5196457;0.5213387;0.5221279;0.5221526
"4765_2022-06-24_HD";"Greenhouse";"HT";0.6838347;0.7151656;0.7456028;0.7792641;0.8098770;0.8341735;0.8534550;0.8649055;0.8695499;0.8739028;0.8780329;0.8816497;0.8864522;0.8919699;0.8969351;0.9017573;0.9067806;0.9122754;0.9166800;0.9212411;0.9255962;0.9283810;0.9314084;0.9340544;0.9358133;0.9368673;0.9376207;0.9379545;0.9377902;0.9372180;0.9363137;0.9344669;0.9324557;0.9302941;0.9272892;0.9222627;0.9117374;0.8928201;0.8743201;0.8590160;0.8472447;0.8400480;0.8364232;0.8338420;0.8317517;0.8301104;0.8290754;0.8294983;0.8316228;0.8344304;0.8377088;0.8412742;0.8447164;0.8478372;0.8505463;0.8528811;0.8545367;0.8555123;0.8554550;0.8545279;0.8528153;0.8494338;0.8448057;0.8386513;0.8304334;0.8200290;0.8071489;0.7917971;0.7747027;0.7565317;0.7386040;0.7219175;0.7060154;0.6893433;0.6689283;0.6404196;0.5992618;0.5444911;0.4816568;0.4216995;0.3730428;0.3375815;0.3135346;0.2978650;0.2877289;0.2813761;0.2778618;0.2762759;0.2759081;0.2771352;0.2803866;0.2856894;0.2932162;0.3024719;0.3126516;0.3237698;0.3356754;0.3478465;0.3604114;0.3731551;0.3856149;0.3980427;0.4102349;0.4221571;0.4338091;0.4450821;0.4555873;0.4657399;0.4753707;0.4843926;0.4930725;0.5013705;0.5091883;0.5165016;0.5232415;0.5293085;0.5349709;0.5400992;0.5447133;0.5488555;0.5522958;0.5549501;0.5568163;0.5577990;0.5578719
